Facility_ID,Disease,Season,Mean,SD,Threshold_95,Threshold_99,Num_Weeks_Used
Islamabad Capital Territory_Islamabad - ICT_ICT_Bhara kahu_RHC Bhara kahu_RHC Bhara kahu,Typhoid Fever (New Cases),Spring,0.0,0.0,0.0,0.0,28
Islamabad Capital Territory_Islamabad - ICT_ICT_Bhara kahu_RHC Bhara kahu_RHC Bhara kahu,Typhoid Fever (New Cases),Summer,0.0,0.0,0.0,0.0,35
Islamabad Capital Territory_Islamabad - ICT_ICT_Bhara kahu_RHC Bhara kahu_RHC Bhara kahu,Typhoid Fever (New Cases),Winter,0.025,0.15811388300841894,0.49934164902525685,0.5783985905294663,40
Islamabad Capital Territory_Islamabad - ICT_ICT_Chirrah_BHU Chirrah_BHU Chirrah,Typhoid Fever (New Cases),Autumn,0.0,0.0,0.0,0.0,16
Islamabad Capital Territory_Islamabad - ICT_ICT_Chirrah_BHU Chirrah_BHU Chirrah,Typhoid Fever (New Cases),Spring,0.0,0.0,0.0,0.0,31
Islamabad Capital Territory_Islamabad - ICT_ICT_Chirrah_BHU Chirrah_BHU Chirrah,Typhoid Fever (New Cases),Summer,0.0,0.0,0.0,0.0,38
Islamabad Capital Territory_Islamabad - ICT_ICT_Chirrah_BHU Chirrah_BHU Chirrah,Typhoid Fever (New Cases),Winter,0.0,0.0,0.0,0.0,41
Islamabad Capital Territory_Islamabad - ICT_ICT_Gokina_BHU Gokina_BHU Gokina,Typhoid Fever (New Cases),Autumn,0.0,0.0,0.0,0.0,16
Islamabad Capital Territory_Islamabad - ICT_ICT_Gokina_BHU Gokina_BHU Gokina,Typhoid Fever (New Cases),Spring,0.0,0.0,0.0,0.0,22
Islamabad Capital Territory_Islamabad - ICT_ICT_Gokina_BHU Gokina_BHU Gokina,Typhoid Fever (New Cases),Summer,0.0,0.0,0.0,0.0,28
Islamabad Capital Territory_Islamabad - ICT_ICT_Gokina_BHU Gokina_BHU Gokina,Typhoid Fever (New Cases),Winter,0.0,0.0,0.0,0.0,35
Islamabad Capital Territory_Islamabad - ICT_ICT_Golra_BHU Golra_BHU Golra,Typhoid Fever (New Cases),Autumn,0.0,0.0,0.0,0.0,17
Islamabad Capital Territory_Islamabad - ICT_ICT_Golra_BHU Golra_BHU Golra,Typhoid Fever (New Cases),Spring,0.0,0.0,0.0,0.0,28
Islamabad Capital Territory_Islamabad - ICT_ICT_Golra_BHU Golra_BHU Golra,Typhoid Fever (New Cases),Summer,0.0,0.0,0.0,0.0,34
Islamabad Capital Territory_Islamabad - ICT_ICT_Golra_BHU Golra_BHU Golra,Typhoid Fever (New Cases),Winter,0.023809523809523808,0.1543033499620919,0.48671957369579955,0.5638712486768456,42
Islamabad Capital Territory_Islamabad - ICT_ICT_Kirpa_BHU Bhimber Tarar_BHU Bhimber Tarar,Typhoid Fever (New Cases),Autumn,0.0,0.0,0.0,0.0,16
Islamabad Capital Territory_Islamabad - ICT_ICT_Kirpa_BHU Bhimber Tarar_BHU Bhimber Tarar,Typhoid Fever (New Cases),Spring,0.03125,0.17677669529663687,0.5615800858899106,0.649968433538229,32
Islamabad Capital Territory_Islamabad - ICT_ICT_Kirpa_BHU Bhimber Tarar_BHU Bhimber Tarar,Typhoid Fever (New Cases),Summer,0.0,0.0,0.0,0.0,37
Islamabad Capital Territory_Islamabad - ICT_ICT_Kirpa_BHU Bhimber Tarar_BHU Bhimber Tarar,Typhoid Fever (New Cases),Winter,0.07317073170731707,0.2636516548818748,0.8641256963529415,0.9959515237938789,41
Islamabad Capital Territory_Islamabad - ICT_ICT_Kirpa_BHU Jhang Syedan_BHU Jhang Syedan,Typhoid Fever (New Cases),Autumn,0.0,0.0,0.0,0.0,17
Islamabad Capital Territory_Islamabad - ICT_ICT_Kirpa_BHU Jhang Syedan_BHU Jhang Syedan,Typhoid Fever (New Cases),Spring,0.0,0.0,0.0,0.0,30
Islamabad Capital Territory_Islamabad - ICT_ICT_Kirpa_BHU Jhang Syedan_BHU Jhang Syedan,Typhoid Fever (New Cases),Summer,0.0,0.0,0.0,0.0,37
Islamabad Capital Territory_Islamabad - ICT_ICT_Kirpa_BHU Jhang Syedan_BHU Jhang Syedan,Typhoid Fever (New Cases),Winter,0.0,0.0,0.0,0.0,43
Islamabad Capital Territory_Islamabad - ICT_ICT_Kirpa_CHC Kirpa_CHC Kirpa,Typhoid Fever (New Cases),Autumn,0.0,0.0,0.0,0.0,18
Islamabad Capital Territory_Islamabad - ICT_ICT_Kirpa_CHC Kirpa_CHC Kirpa,Typhoid Fever (New Cases),Spring,0.0,0.0,0.0,0.0,30
Islamabad Capital Territory_Islamabad - ICT_ICT_Kirpa_CHC Kirpa_CHC Kirpa,Typhoid Fever (New Cases),Summer,0.0,0.0,0.0,0.0,38
Islamabad Capital Territory_Islamabad - ICT_ICT_Kirpa_CHC Kirpa_CHC Kirpa,Typhoid Fever (New Cases),Winter,0.0,0.0,0.0,0.0,44
Islamabad Capital Territory_Islamabad - ICT_ICT_Koral_BHU Bhukkar_BHU Bhukkar,Typhoid Fever (New Cases),Autumn,0.0,0.0,0.0,0.0,17
Islamabad Capital Territory_Islamabad - ICT_ICT_Koral_BHU Bhukkar_BHU Bhukkar,Typhoid Fever (New Cases),Spring,0.0,0.0,0.0,0.0,32
Islamabad Capital Territory_Islamabad - ICT_ICT_Koral_BHU Bhukkar_BHU Bhukkar,Typhoid Fever (New Cases),Summer,0.0,0.0,0.0,0.0,39
Islamabad Capital Territory_Islamabad - ICT_ICT_Koral_BHU Bhukkar_BHU Bhukkar,Typhoid Fever (New Cases),Winter,0.0,0.0,0.0,0.0,41
Islamabad Capital Territory_Islamabad - ICT_ICT_Kurri_BHU Jagiot_BHU Jagiot,Typhoid Fever (New Cases),Autumn,0.0,0.0,0.0,0.0,19
Islamabad Capital Territory_Islamabad - ICT_ICT_Kurri_BHU Jagiot_BHU Jagiot,Typhoid Fever (New Cases),Spring,0.0,0.0,0.0,0.0,30
Islamabad Capital Territory_Islamabad - ICT_ICT_Kurri_BHU Jagiot_BHU Jagiot,Typhoid Fever (New Cases),Summer,0.0,0.0,0.0,0.0,43
Islamabad Capital Territory_Islamabad - ICT_ICT_Kurri_BHU Jagiot_BHU Jagiot,Typhoid Fever (New Cases),Winter,0.0,0.0,0.0,0.0,41
Islamabad Capital Territory_Islamabad - ICT_ICT_Phulgaran_BHU Phulgaran_BHU Phulgaran,Typhoid Fever (New Cases),Autumn,0.5294117647058824,0.7998161553463029,2.928860230744791,3.3287683084179425,17
Islamabad Capital Territory_Islamabad - ICT_ICT_Phulgaran_BHU Phulgaran_BHU Phulgaran,Typhoid Fever (New Cases),Spring,0.25806451612903225,0.6815542010964779,2.302727119418466,2.6435042199667045,31
Islamabad Capital Territory_Islamabad - ICT_ICT_Phulgaran_BHU Phulgaran_BHU Phulgaran,Typhoid Fever (New Cases),Summer,0.3157894736842105,0.5253191132035963,1.8917468132949993,2.1544063698967975,38
Islamabad Capital Territory_Islamabad - ICT_ICT_Phulgaran_BHU Phulgaran_BHU Phulgaran,Typhoid Fever (New Cases),Winter,0.30952380952380953,0.6043781419307536,2.12265823531607,2.424847306281447,42
Islamabad Capital Territory_Islamabad - ICT_ICT_Phulgaran_BHU Pindbegwal_BHU Pindbegwal,Typhoid Fever (New Cases),Autumn,0.125,0.3415650255319866,1.1496950765959597,1.3204775893619531,16
Islamabad Capital Territory_Islamabad - ICT_ICT_Phulgaran_BHU Pindbegwal_BHU Pindbegwal,Typhoid Fever (New Cases),Spring,0.0,0.0,0.0,0.0,31
Islamabad Capital Territory_Islamabad - ICT_ICT_Phulgaran_BHU Pindbegwal_BHU Pindbegwal,Typhoid Fever (New Cases),Summer,0.0,0.0,0.0,0.0,36
Islamabad Capital Territory_Islamabad - ICT_ICT_Phulgaran_BHU Pindbegwal_BHU Pindbegwal,Typhoid Fever (New Cases),Winter,0.0,0.0,0.0,0.0,44
Islamabad Capital Territory_Islamabad - ICT_ICT_Rawat_CD Humak_CD Humak,Typhoid Fever (New Cases),Autumn,0.0,0.0,0.0,0.0,16
Islamabad Capital Territory_Islamabad - ICT_ICT_Rawat_CD Humak_CD Humak,Typhoid Fever (New Cases),Spring,0.03125,0.1767766952966369,0.5615800858899107,0.6499684335382291,32
Islamabad Capital Territory_Islamabad - ICT_ICT_Rawat_CD Humak_CD Humak,Typhoid Fever (New Cases),Summer,0.0,0.0,0.0,0.0,35
Islamabad Capital Territory_Islamabad - ICT_ICT_Rawat_CD Humak_CD Humak,Typhoid Fever (New Cases),Winter,0.0,0.0,0.0,0.0,44
Islamabad Capital Territory_Islamabad - ICT_ICT_Rawat_CHC Rawat_CHC Rawat,Typhoid Fever (New Cases),Autumn,0.0,0.0,0.0,0.0,17
Islamabad Capital Territory_Islamabad - ICT_ICT_Rawat_CHC Rawat_CHC Rawat,Typhoid Fever (New Cases),Spring,0.0,0.0,0.0,0.0,31
Islamabad Capital Territory_Islamabad - ICT_ICT_Rawat_CHC Rawat_CHC Rawat,Typhoid Fever (New Cases),Summer,0.0,0.0,0.0,0.0,33
Islamabad Capital Territory_Islamabad - ICT_ICT_Rawat_CHC Rawat_CHC Rawat,Typhoid Fever (New Cases),Winter,0.0,0.0,0.0,0.0,39
Islamabad Capital Territory_Islamabad - ICT_ICT_Shah Allah Dita_CHC Shah Allah Dita_CHC Shah Allah Dita,Typhoid Fever (New Cases),Autumn,0.047619047619047616,0.21821789023599233,0.7022727183270245,0.8113816634450208,21
Islamabad Capital Territory_Islamabad - ICT_ICT_Shah Allah Dita_CHC Shah Allah Dita_CHC Shah Allah Dita,Typhoid Fever (New Cases),Spring,0.034482758620689655,0.18569533817705183,0.5915687731518451,0.684416442240371,29
Islamabad Capital Territory_Islamabad - ICT_ICT_Shah Allah Dita_CHC Shah Allah Dita_CHC Shah Allah Dita,Typhoid Fever (New Cases),Summer,0.0,0.0,0.0,0.0,40
Islamabad Capital Territory_Islamabad - ICT_ICT_Shah Allah Dita_CHC Shah Allah Dita_CHC Shah Allah Dita,Typhoid Fever (New Cases),Winter,0.0,0.0,0.0,0.0,44
Islamabad Capital Territory_Islamabad - ICT_ICT_Sihala_BHU Gagri_BHU Gagri,Typhoid Fever (New Cases),Autumn,0.0,0.0,0.0,0.0,16
Islamabad Capital Territory_Islamabad - ICT_ICT_Sihala_BHU Gagri_BHU Gagri,Typhoid Fever (New Cases),Spring,0.0,0.0,0.0,0.0,31
Islamabad Capital Territory_Islamabad - ICT_ICT_Sihala_BHU Gagri_BHU Gagri,Typhoid Fever (New Cases),Summer,0.0,0.0,0.0,0.0,31
Islamabad Capital Territory_Islamabad - ICT_ICT_Sihala_BHU Gagri_BHU Gagri,Typhoid Fever (New Cases),Winter,0.0,0.0,0.0,0.0,42
Islamabad Capital Territory_Islamabad - ICT_ICT_Sihala_RHC Sihala_RHC Sihala,Typhoid Fever (New Cases),Autumn,0.125,0.3415650255319866,1.1496950765959597,1.3204775893619531,16
Islamabad Capital Territory_Islamabad - ICT_ICT_Sihala_RHC Sihala_RHC Sihala,Typhoid Fever (New Cases),Spring,0.07142857142857142,0.262265264156481,0.8582243638980144,0.9893569959762549,28
Islamabad Capital Territory_Islamabad - ICT_ICT_Sihala_RHC Sihala_RHC Sihala,Typhoid Fever (New Cases),Summer,0.05405405405405406,0.22924343513512566,0.741784359459431,0.8564060770269939,37
Islamabad Capital Territory_Islamabad - ICT_ICT_Sihala_RHC Sihala_RHC Sihala,Typhoid Fever (New Cases),Winter,0.0,0.0,0.0,0.0,38
Islamabad Capital Territory_Islamabad - ICT_ICT_Sohan_BHU Sohan_BHU Sohan,Typhoid Fever (New Cases),Autumn,0.0,0.0,0.0,0.0,16
Islamabad Capital Territory_Islamabad - ICT_ICT_Sohan_BHU Sohan_BHU Sohan,Typhoid Fever (New Cases),Spring,0.0,0.0,0.0,0.0,31
Islamabad Capital Territory_Islamabad - ICT_ICT_Sohan_BHU Sohan_BHU Sohan,Typhoid Fever (New Cases),Summer,0.0,0.0,0.0,0.0,34
Islamabad Capital Territory_Islamabad - ICT_ICT_Sohan_BHU Sohan_BHU Sohan,Typhoid Fever (New Cases),Winter,0.0,0.0,0.0,0.0,42
Islamabad Capital Territory_Islamabad - ICT_ICT_Tarlai_RHC Tarlai_RHC Tarlai,Typhoid Fever (New Cases),Autumn,0.0,0.0,0.0,0.0,21
Islamabad Capital Territory_Islamabad - ICT_ICT_Tarlai_RHC Tarlai_RHC Tarlai,Typhoid Fever (New Cases),Spring,0.0,0.0,0.0,0.0,27
Islamabad Capital Territory_Islamabad - ICT_ICT_Tarlai_RHC Tarlai_RHC Tarlai,Typhoid Fever (New Cases),Summer,0.20512820512820512,0.5221154933480351,1.7714746851723102,2.032532431846328,39
Islamabad Capital Territory_Islamabad - ICT_ICT_Tarlai_RHC Tarlai_RHC Tarlai,Typhoid Fever (New Cases),Winter,0.0,0.0,0.0,0.0,38
Islamabad Capital Territory_Islamabad - ICT_ICT_Tarnol_CHH Tarnol_CHH Tarnol,Typhoid Fever (New Cases),Summer,,,,,8
Islamabad Capital Territory_Islamabad - ICT_ICT_Tumair_BHU Tumair_BHU Tumair,Typhoid Fever (New Cases),Autumn,0.0,0.0,0.0,0.0,16
Islamabad Capital Territory_Islamabad - ICT_ICT_Tumair_BHU Tumair_BHU Tumair,Typhoid Fever (New Cases),Spring,0.0,0.0,0.0,0.0,32
Islamabad Capital Territory_Islamabad - ICT_ICT_Tumair_BHU Tumair_BHU Tumair,Typhoid Fever (New Cases),Summer,0.0,0.0,0.0,0.0,37
Islamabad Capital Territory_Islamabad - ICT_ICT_Tumair_BHU Tumair_BHU Tumair,Typhoid Fever (New Cases),Winter,0.0,0.0,0.0,0.0,42
Islamabad Capital Territory_Islamabad - ICT_ICT_UC G13_CHC G-13_CHC G-13,Typhoid Fever (New Cases),Autumn,,,,,9
Islamabad Capital Territory_Islamabad - ICT_ICT_UC G13_CHC G-13_CHC G-13,Typhoid Fever (New Cases),Spring,0.045454545454545456,0.21320071635561041,0.6850566945213766,0.7916570526991819,22
Islamabad Capital Territory_Islamabad - ICT_ICT_UC G13_CHC G-13_CHC G-13,Typhoid Fever (New Cases),Summer,0.0,0.0,0.0,0.0,22
Islamabad Capital Territory_Islamabad - ICT_ICT_UC G13_CHC G-13_CHC G-13,Typhoid Fever (New Cases),Winter,0.06060606060606061,0.24230584229877994,0.7875235875024005,0.9086765086517903,33
Islamabad Capital Territory_Islamabad - CDA_Islamabad - CDA_Islamabad - CDA_F-11_F-11,"Viral Hepatitis (B, C & D) (New Cases)",Autumn,0.0,0.0,0.0,0.0,17
Islamabad Capital Territory_Islamabad - CDA_Islamabad - CDA_Islamabad - CDA_F-11_F-11,"Viral Hepatitis (B, C & D) (New Cases)",Spring,0.0,0.0,0.0,0.0,32
Islamabad Capital Territory_Islamabad - CDA_Islamabad - CDA_Islamabad - CDA_F-11_F-11,"Viral Hepatitis (B, C & D) (New Cases)",Summer,0.0,0.0,0.0,0.0,29
Islamabad Capital Territory_Islamabad - CDA_Islamabad - CDA_Islamabad - CDA_F-11_F-11,"Viral Hepatitis (B, C & D) (New Cases)",Winter,0.0,0.0,0.0,0.0,38
Islamabad Capital Territory_Islamabad - CDA_Islamabad - CDA_Islamabad - CDA_G-10_G-10,"Viral Hepatitis (B, C & D) (New Cases)",Autumn,0.0,0.0,0.0,0.0,11
Islamabad Capital Territory_Islamabad - CDA_Islamabad - CDA_Islamabad - CDA_G-10_G-10,"Viral Hepatitis (B, C & D) (New Cases)",Spring,0.0,0.0,0.0,0.0,31
Islamabad Capital Territory_Islamabad - CDA_Islamabad - CDA_Islamabad - CDA_G-10_G-10,"Viral Hepatitis (B, C & D) (New Cases)",Summer,0.0,0.0,0.0,0.0,29
Islamabad Capital Territory_Islamabad - CDA_Islamabad - CDA_Islamabad - CDA_G-10_G-10,"Viral Hepatitis (B, C & D) (New Cases)",Winter,0.0,0.0,0.0,0.0,36
Islamabad Capital Territory_Islamabad - CDA_Islamabad - CDA_Islamabad - CDA_G-5 Medical Centre_G-5 Medical Centre,"Viral Hepatitis (B, C & D) (New Cases)",Autumn,0.0,0.0,0.0,0.0,14
Islamabad Capital Territory_Islamabad - CDA_Islamabad - CDA_Islamabad - CDA_G-5 Medical Centre_G-5 Medical Centre,"Viral Hepatitis (B, C & D) (New Cases)",Spring,0.0,0.0,0.0,0.0,32
Islamabad Capital Territory_Islamabad - CDA_Islamabad - CDA_Islamabad - CDA_G-5 Medical Centre_G-5 Medical Centre,"Viral Hepatitis (B, C & D) (New Cases)",Summer,0.0,0.0,0.0,0.0,32
Islamabad Capital Territory_Islamabad - CDA_Islamabad - CDA_Islamabad - CDA_G-5 Medical Centre_G-5 Medical Centre,"Viral Hepatitis (B, C & D) (New Cases)",Winter,0.0,0.0,0.0,0.0,27
Islamabad Capital Territory_Islamabad - CDA_Islamabad - CDA_Islamabad - CDA_G-7 Medical Centre_G-7 Medical Centre,"Viral Hepatitis (B, C & D) (New Cases)",Autumn,0.0,0.0,0.0,0.0,11
Islamabad Capital Territory_Islamabad - CDA_Islamabad - CDA_Islamabad - CDA_G-7 Medical Centre_G-7 Medical Centre,"Viral Hepatitis (B, C & D) (New Cases)",Spring,0.0,0.0,0.0,0.0,30
Islamabad Capital Territory_Islamabad - CDA_Islamabad - CDA_Islamabad - CDA_G-7 Medical Centre_G-7 Medical Centre,"Viral Hepatitis (B, C & D) (New Cases)",Summer,0.0,0.0,0.0,0.0,25
Islamabad Capital Territory_Islamabad - CDA_Islamabad - CDA_Islamabad - CDA_G-7 Medical Centre_G-7 Medical Centre,"Viral Hepatitis (B, C & D) (New Cases)",Winter,0.0,0.0,0.0,0.0,31
Islamabad Capital Territory_Islamabad - CDA_Islamabad - CDA_Islamabad - CDA_G-9 Medical Centre_G-9 Medical Centre,"Viral Hepatitis (B, C & D) (New Cases)",Autumn,0.0,0.0,0.0,0.0,22
Islamabad Capital Territory_Islamabad - CDA_Islamabad - CDA_Islamabad - CDA_G-9 Medical Centre_G-9 Medical Centre,"Viral Hepatitis (B, C & D) (New Cases)",Spring,0.030303030303030304,0.17407765595569782,0.5525359981701238,0.6395748261479727,33
Islamabad Capital Territory_Islamabad - CDA_Islamabad - CDA_Islamabad - CDA_G-9 Medical Centre_G-9 Medical Centre,"Viral Hepatitis (B, C & D) (New Cases)",Summer,0.044444444444444446,0.20840907713999274,0.6696716758644227,0.773876214434419,45
Islamabad Capital Territory_Islamabad - CDA_Islamabad - CDA_Islamabad - CDA_G-9 Medical Centre_G-9 Medical Centre,"Viral Hepatitis (B, C & D) (New Cases)",Winter,0.02631578947368421,0.16222142113076254,0.5129800528659718,0.5940907634313531,38
Islamabad Capital Territory_Islamabad - CDA_Islamabad - CDA_Islamabad - CDA_I-10 Medical Centre_I-10 Medical Centre,"Viral Hepatitis (B, C & D) (New Cases)",Autumn,0.0,0.0,0.0,0.0,12
Islamabad Capital Territory_Islamabad - CDA_Islamabad - CDA_Islamabad - CDA_I-10 Medical Centre_I-10 Medical Centre,"Viral Hepatitis (B, C & D) (New Cases)",Spring,0.0,0.0,0.0,0.0,31
Islamabad Capital Territory_Islamabad - CDA_Islamabad - CDA_Islamabad - CDA_I-10 Medical Centre_I-10 Medical Centre,"Viral Hepatitis (B, C & D) (New Cases)",Summer,0.0,0.0,0.0,0.0,28
Islamabad Capital Territory_Islamabad - CDA_Islamabad - CDA_Islamabad - CDA_I-10 Medical Centre_I-10 Medical Centre,"Viral Hepatitis (B, C & D) (New Cases)",Winter,0.0,0.0,0.0,0.0,39
Islamabad Capital Territory_Islamabad - CDA_Islamabad - CDA_Islamabad - CDA_I-8 Medical Centre_I-8 Medical Centre,"Viral Hepatitis (B, C & D) (New Cases)",Autumn,0.0,0.0,0.0,0.0,17
Islamabad Capital Territory_Islamabad - CDA_Islamabad - CDA_Islamabad - CDA_I-8 Medical Centre_I-8 Medical Centre,"Viral Hepatitis (B, C & D) (New Cases)",Spring,0.0,0.0,0.0,0.0,32
Islamabad Capital Territory_Islamabad - CDA_Islamabad - CDA_Islamabad - CDA_I-8 Medical Centre_I-8 Medical Centre,"Viral Hepatitis (B, C & D) (New Cases)",Summer,0.0,0.0,0.0,0.0,43
Islamabad Capital Territory_Islamabad - CDA_Islamabad - CDA_Islamabad - CDA_I-8 Medical Centre_I-8 Medical Centre,"Viral Hepatitis (B, C & D) (New Cases)",Winter,0.0,0.0,0.0,0.0,37
Islamabad Capital Territory_Islamabad - CDA_Islamabad - CDA_Islamabad - CDA_Rawal Town_Rawal Town,"Viral Hepatitis (B, C & D) (New Cases)",Autumn,0.0,0.0,0.0,0.0,16
Islamabad Capital Territory_Islamabad - CDA_Islamabad - CDA_Islamabad - CDA_Rawal Town_Rawal Town,"Viral Hepatitis (B, C & D) (New Cases)",Spring,0.0,0.0,0.0,0.0,32
Islamabad Capital Territory_Islamabad - CDA_Islamabad - CDA_Islamabad - CDA_Rawal Town_Rawal Town,"Viral Hepatitis (B, C & D) (New Cases)",Summer,0.0,0.0,0.0,0.0,42
Islamabad Capital Territory_Islamabad - CDA_Islamabad - CDA_Islamabad - CDA_Rawal Town_Rawal Town,"Viral Hepatitis (B, C & D) (New Cases)",Winter,0.0,0.0,0.0,0.0,33
Islamabad Capital Territory_Islamabad - ICT_ICT_Bhara kahu_BHU Shahdra_BHU Shahdra,"Viral Hepatitis (B, C & D) (New Cases)",Autumn,0.0,0.0,0.0,0.0,16
Islamabad Capital Territory_Islamabad - ICT_ICT_Bhara kahu_BHU Shahdra_BHU Shahdra,"Viral Hepatitis (B, C & D) (New Cases)",Spring,0.0,0.0,0.0,0.0,31
Islamabad Capital Territory_Islamabad - ICT_ICT_Bhara kahu_BHU Shahdra_BHU Shahdra,"Viral Hepatitis (B, C & D) (New Cases)",Summer,0.0,0.0,0.0,0.0,40
Islamabad Capital Territory_Islamabad - ICT_ICT_Bhara kahu_BHU Shahdra_BHU Shahdra,"Viral Hepatitis (B, C & D) (New Cases)",Winter,0.0,0.0,0.0,0.0,42
Islamabad Capital Territory_Islamabad - ICT_ICT_Bhara kahu_CHH Bari Imam_CHH Bari Imam,"Viral Hepatitis (B, C & D) (New Cases)",Summer,,,,,7
Islamabad Capital Territory_Islamabad - ICT_ICT_Bhara kahu_RHC Bhara kahu_RHC Bhara kahu,"Viral Hepatitis (B, C & D) (New Cases)",Autumn,0.0,0.0,0.0,0.0,17
Islamabad Capital Territory_Islamabad - ICT_ICT_Bhara kahu_RHC Bhara kahu_RHC Bhara kahu,"Viral Hepatitis (B, C & D) (New Cases)",Spring,0.07142857142857142,0.26226526415648105,0.8582243638980145,0.989356995976255,28
Islamabad Capital Territory_Islamabad - ICT_ICT_Bhara kahu_RHC Bhara kahu_RHC Bhara kahu,"Viral Hepatitis (B, C & D) (New Cases)",Summer,0.0,0.0,0.0,0.0,35
Islamabad Capital Territory_Islamabad - ICT_ICT_Bhara kahu_RHC Bhara kahu_RHC Bhara kahu,"Viral Hepatitis (B, C & D) (New Cases)",Winter,0.1,0.30382181012509996,1.0114654303753,1.16337633543785,40
Islamabad Capital Territory_Islamabad - ICT_ICT_Chirrah_BHU Chirrah_BHU Chirrah,"Viral Hepatitis (B, C & D) (New Cases)",Autumn,0.0,0.0,0.0,0.0,16
Islamabad Capital Territory_Islamabad - ICT_ICT_Chirrah_BHU Chirrah_BHU Chirrah,"Viral Hepatitis (B, C & D) (New Cases)",Spring,0.0,0.0,0.0,0.0,31
Islamabad Capital Territory_Islamabad - ICT_ICT_Chirrah_BHU Chirrah_BHU Chirrah,"Viral Hepatitis (B, C & D) (New Cases)",Summer,0.0,0.0,0.0,0.0,38
Islamabad Capital Territory_Islamabad - ICT_ICT_Chirrah_BHU Chirrah_BHU Chirrah,"Viral Hepatitis (B, C & D) (New Cases)",Winter,0.14634146341463414,0.9370425713316366,2.957469177409544,3.4259904630753626,41
Islamabad Capital Territory_Islamabad - ICT_ICT_Gokina_BHU Gokina_BHU Gokina,"Viral Hepatitis (B, C & D) (New Cases)",Autumn,0.0,0.0,0.0,0.0,16
Islamabad Capital Territory_Islamabad - ICT_ICT_Gokina_BHU Gokina_BHU Gokina,"Viral Hepatitis (B, C & D) (New Cases)",Spring,0.0,0.0,0.0,0.0,22
Islamabad Capital Territory_Islamabad - ICT_ICT_Gokina_BHU Gokina_BHU Gokina,"Viral Hepatitis (B, C & D) (New Cases)",Summer,0.0,0.0,0.0,0.0,28
Islamabad Capital Territory_Islamabad - ICT_ICT_Gokina_BHU Gokina_BHU Gokina,"Viral Hepatitis (B, C & D) (New Cases)",Winter,0.0,0.0,0.0,0.0,35
Islamabad Capital Territory_Islamabad - ICT_ICT_Golra_BHU Golra_BHU Golra,"Viral Hepatitis (B, C & D) (New Cases)",Autumn,0.0,0.0,0.0,0.0,17
Islamabad Capital Territory_Islamabad - ICT_ICT_Golra_BHU Golra_BHU Golra,"Viral Hepatitis (B, C & D) (New Cases)",Spring,0.0,0.0,0.0,0.0,28
Islamabad Capital Territory_Islamabad - ICT_ICT_Golra_BHU Golra_BHU Golra,"Viral Hepatitis (B, C & D) (New Cases)",Summer,0.0,0.0,0.0,0.0,34
Islamabad Capital Territory_Islamabad - ICT_ICT_Golra_BHU Golra_BHU Golra,"Viral Hepatitis (B, C & D) (New Cases)",Winter,0.0,0.0,0.0,0.0,42
Islamabad Capital Territory_Islamabad - ICT_ICT_Kirpa_BHU Bhimber Tarar_BHU Bhimber Tarar,"Viral Hepatitis (B, C & D) (New Cases)",Autumn,0.0,0.0,0.0,0.0,16
Islamabad Capital Territory_Islamabad - ICT_ICT_Kirpa_BHU Bhimber Tarar_BHU Bhimber Tarar,"Viral Hepatitis (B, C & D) (New Cases)",Spring,0.0,0.0,0.0,0.0,32
Islamabad Capital Territory_Islamabad - ICT_ICT_Kirpa_BHU Bhimber Tarar_BHU Bhimber Tarar,"Viral Hepatitis (B, C & D) (New Cases)",Summer,0.0,0.0,0.0,0.0,37
Islamabad Capital Territory_Islamabad - ICT_ICT_Kirpa_BHU Bhimber Tarar_BHU Bhimber Tarar,"Viral Hepatitis (B, C & D) (New Cases)",Winter,0.0,0.0,0.0,0.0,41
Islamabad Capital Territory_Islamabad - ICT_ICT_Kirpa_BHU Jhang Syedan_BHU Jhang Syedan,"Viral Hepatitis (B, C & D) (New Cases)",Autumn,0.0,0.0,0.0,0.0,17
Islamabad Capital Territory_Islamabad - ICT_ICT_Kirpa_BHU Jhang Syedan_BHU Jhang Syedan,"Viral Hepatitis (B, C & D) (New Cases)",Spring,0.0,0.0,0.0,0.0,30
Islamabad Capital Territory_Islamabad - ICT_ICT_Kirpa_BHU Jhang Syedan_BHU Jhang Syedan,"Viral Hepatitis (B, C & D) (New Cases)",Summer,0.0,0.0,0.0,0.0,37
Islamabad Capital Territory_Islamabad - ICT_ICT_Kirpa_BHU Jhang Syedan_BHU Jhang Syedan,"Viral Hepatitis (B, C & D) (New Cases)",Winter,0.0,0.0,0.0,0.0,43
Islamabad Capital Territory_Islamabad - ICT_ICT_Kirpa_CHC Kirpa_CHC Kirpa,"Viral Hepatitis (B, C & D) (New Cases)",Autumn,0.0,0.0,0.0,0.0,18
Islamabad Capital Territory_Islamabad - ICT_ICT_Kirpa_CHC Kirpa_CHC Kirpa,"Viral Hepatitis (B, C & D) (New Cases)",Spring,0.0,0.0,0.0,0.0,30
Islamabad Capital Territory_Islamabad - ICT_ICT_Kirpa_CHC Kirpa_CHC Kirpa,"Viral Hepatitis (B, C & D) (New Cases)",Summer,0.0,0.0,0.0,0.0,38
Islamabad Capital Territory_Islamabad - ICT_ICT_Kirpa_CHC Kirpa_CHC Kirpa,"Viral Hepatitis (B, C & D) (New Cases)",Winter,0.0,0.0,0.0,0.0,44
